Position (mm) Run #1	Light Intensity (%) Run #1
-52.53	1.4
-52.57	1.4
-52.61	1.3
-52.64	1.2
-52.67	1.1
-52.69	1.1
-52.72	1.0
-52.74	1.0
-52.76	0.9
-52.78	0.9
-52.80	0.9
-52.82	0.8
-52.84	0.8
-52.86	0.7
-52.88	0.7
-52.90	0.7
-52.92	0.6
-52.94	0.6
-52.96	0.6
-52.98	0.6
-53.00	0.6
-53.02	0.5
-53.04	0.5
-53.06	0.5
-53.08	0.6
-53.10	0.6
-53.12	0.6
-53.14	0.6
-53.16	0.7
-53.18	0.7
-53.21	0.8
-53.23	0.8
-53.26	0.9
-53.28	1.0
-53.30	1.1
-53.32	1.2
-53.33	1.2
-53.35	1.3
-53.38	1.4
-53.40	1.5
-53.42	1.6
-53.45	1.7
-53.47	1.8
-53.49	1.9
-53.52	2.0
-53.54	2.1
-53.57	2.2
-53.59	2.3
-53.61	2.3
-53.64	2.4
-53.66	2.5
-53.69	2.5
-53.71	2.5
-53.73	2.5
-53.75	2.5
-53.77	2.5
-53.79	2.5
-53.82	2.4
-53.85	2.4
-53.87	2.3
-53.90	2.3
-53.93	2.2
-53.96	2.0
-53.99	1.9
-54.02	1.8
-54.05	1.6
-54.08	1.5
-54.11	1.3
-54.15	1.2
-54.17	1.0
-54.21	0.9
-54.24	0.8
-54.27	0.7
-54.31	0.6
-54.34	0.6
-54.37	0.5
-54.41	0.6
-54.43	0.6
-54.46	0.7
-54.48	0.8
-54.50	0.9
-54.52	1.0
-54.54	1.1
-54.56	1.2
-54.58	1.3
-54.60	1.4
-54.62	1.6
-54.64	1.7
-54.67	1.9
-54.69	2.1
-54.72	2.3
-54.75	2.5
-54.77	2.7
-54.80	2.9
-54.82	3.1
-54.86	3.2
-54.89	3.4
-54.92	3.6
-54.95	3.8
-54.98	3.9
-55.00	4.0
-55.03	3.9
-55.06	3.9
-55.08	3.8
-55.10	3.7
-55.12	3.5
-55.15	3.5
-55.17	3.3
-55.20	3.2
-55.23	3.0
-55.26	2.7
-55.28	2.4
-55.31	2.1
-55.33	1.9
-55.35	1.7
-55.37	1.6
-55.38	1.5
-55.39	1.4
-55.41	1.3
-55.42	1.2
-55.43	1.1
-55.43	1.1
-55.44	1.1
-55.45	1.0
-55.45	1.0
-55.45	1.0
-55.46	1.0
-55.47	1.0
-55.47	0.9
-55.48	0.9
-55.49	0.8
-55.50	0.8
-55.52	0.7
-55.53	0.7
-55.54	0.7
-55.54	0.6
-55.55	0.6
-55.55	0.6
-55.56	0.6
-55.57	0.6
-55.58	0.6
-55.58	0.6
-55.59	0.6
-55.59	0.6
-55.60	0.6
-55.61	0.7
-55.63	0.7
-55.64	0.7
-55.65	0.7
-55.67	0.8
-55.69	0.9
-55.70	1.0
-55.72	1.1
-55.74	1.3
-55.76	1.4
-55.79	1.6
-55.81	1.9
-55.83	2.1
-55.84	2.3
-55.85	2.5
-55.86	2.6
-55.87	2.8
-55.89	2.9
-55.90	3.1
-55.92	3.3
-55.94	3.5
-55.95	3.7
-55.96	3.9
-55.97	4.1
-55.98	4.2
-55.99	4.3
-56.00	4.3
-56.01	4.4
-56.03	4.5
-56.04	4.7
-56.06	4.9
-56.07	5.0
-56.08	5.2
-56.09	5.3
-56.11	5.3
-56.12	5.4
-56.13	5.5
-56.15	5.6
-56.18	5.6
-56.21	5.7
-56.24	5.7
-56.27	5.6
-56.30	5.5
-56.33	5.3
-56.35	5.0
-56.37	4.8
-56.40	4.5
-56.42	4.2
-56.44	3.9
-56.46	3.7
-56.48	3.4
-56.49	3.1
-56.51	2.8
-56.53	2.6
-56.55	2.4
-56.57	2.2
-56.59	1.9
-56.61	1.7
-56.63	1.5
-56.64	1.3
-56.66	1.1
-56.67	1.0
-56.68	1.0
-56.69	0.9
-56.70	0.8
-56.72	0.8
-56.73	0.7
-56.75	0.7
-56.76	0.7
-56.78	0.6
-56.80	0.7
-56.81	0.7
-56.82	0.8
-56.84	0.8
-56.85	0.9
-56.86	1.0
-56.87	1.0
-56.88	1.1
-56.89	1.2
-56.90	1.3
-56.91	1.4
-56.92	1.6
-56.94	1.7
-56.95	1.9
-56.96	2.1
-56.97	2.3
-56.98	2.4
-56.99	2.6
-56.99	2.7
-57.00	2.8
-57.01	2.9
-57.01	3.1
-57.02	3.1
-57.03	3.2
-57.04	3.3
-57.05	3.5
-57.06	3.7
-57.06	3.8
-57.08	3.9
-57.09	4.0
-57.10	4.1
-57.12	4.3
-57.13	4.5
-57.15	4.9
-57.16	5.2
-57.18	5.5
-57.19	5.8
-57.21	6.0
-57.22	6.3
-57.24	6.5
-57.25	6.7
-57.26	6.8
-57.27	7.0
-57.28	7.0
-57.28	7.1
-57.29	7.2
-57.30	7.2
-57.30	7.3
-57.31	7.3
-57.32	7.4
-57.33	7.4
-57.35	7.5
-57.36	7.6
-57.38	7.7
-57.40	7.8
-57.43	7.8
-57.45	7.8
-57.47	7.7
-57.50	7.5
-57.52	7.3
-57.53	7.1
-57.55	6.9
-57.56	6.7
-57.58	6.5
-57.60	6.3
-57.62	6.0
-57.64	5.8
-57.66	5.4
-57.68	5.0
-57.70	4.7
-57.72	4.3
-57.74	3.9
-57.76	3.6
-57.78	3.2
-57.80	2.9
-57.82	2.5
-57.83	2.2
-57.85	1.9
-57.87	1.7
-57.89	1.5
-57.90	1.3
-57.92	1.1
-57.94	1.0
-57.96	0.9
-57.97	0.8
-57.99	0.7
-58.01	0.7
-58.03	0.7
-58.04	0.7
-58.06	0.8
-58.08	0.9
-58.10	1.0
-58.11	1.1
-58.13	1.3
-58.14	1.4
-58.16	1.7
-58.18	1.9
-58.20	2.1
-58.22	2.4
-58.24	2.8
-58.26	3.2
-58.28	3.6
-58.30	4.0
-58.32	4.4
-58.34	5.0
-58.37	5.5
-58.39	5.9
-58.42	6.5
-58.44	7.0
-58.47	7.5
-58.49	8.1
-58.52	8.5
-58.54	9.0
-58.57	9.4
-58.59	9.7
-58.61	9.8
-58.63	10.0
-58.65	10.0
-58.66	10.0
-58.67	10.0
-58.68	10.0
-58.69	10.0
-58.71	10.0
-58.72	10.0
-58.73	9.9
-58.75	9.9
-58.76	9.7
-58.78	9.6
-58.79	9.4
-58.81	9.2
-58.82	9.0
-58.84	8.8
-58.85	8.5
-58.86	8.3
-58.88	8.0
-58.89	7.7
-58.91	7.4
-58.92	7.1
-58.93	6.8
-58.94	6.6
-58.95	6.3
-58.97	6.1
-58.98	5.9
-58.99	5.6
-59.00	5.4
-59.01	5.1
-59.02	4.9
-59.03	4.7
-59.04	4.5
-59.05	4.3
-59.06	4.0
-59.07	3.7
-59.08	3.5
-59.09	3.2
-59.10	3.1
-59.11	3.0
-59.11	2.9
-59.12	2.8
-59.13	2.7
-59.14	2.5
-59.15	2.3
-59.16	2.1
-59.17	1.9
-59.19	1.7
-59.20	1.5
-59.22	1.3
-59.23	1.2
-59.24	1.1
-59.25	1.0
-59.26	0.9
-59.27	0.9
-59.28	0.9
-59.29	0.9
-59.31	0.8
-59.32	0.8
-59.34	0.8
-59.35	0.8
-59.37	0.8
-59.38	0.9
-59.40	1.0
-59.41	1.1
-59.42	1.3
-59.44	1.5
-59.45	1.6
-59.47	1.8
-59.48	2.0
-59.49	2.2
-59.51	2.4
-59.52	2.6
-59.54	2.9
-59.56	3.3
-59.58	3.8
-59.61	4.4
-59.63	5.2
-59.66	6.0
-59.68	6.8
-59.71	7.6
-59.74	8.4
-59.76	9.1
-59.78	9.7
-59.80	10.2
-59.82	10.6
-59.84	10.8
-59.86	11.1
-59.87	11.2
-59.89	11.5
-59.91	11.8
-59.93	12.1
-59.95	12.3
-59.98	12.5
-60.00	12.6
-60.02	12.5
-60.04	12.4
-60.06	12.2
-60.07	12.0
-60.09	11.8
-60.10	11.6
-60.12	11.4
-60.14	11.2
-60.16	10.8
-60.18	10.3
-60.20	9.7
-60.21	9.0
-60.23	8.5
-60.24	8.0
-60.25	7.6
-60.26	7.4
-60.27	7.2
-60.27	7.0
-60.28	6.8
-60.29	6.6
-60.30	6.5
-60.31	6.3
-60.32	6.1
-60.33	5.8
-60.34	5.5
-60.35	5.3
-60.36	5.1
-60.37	4.9
-60.38	4.8
-60.39	4.5
-60.41	4.3
-60.42	3.9
-60.44	3.5
-60.45	3.1
-60.46	2.8
-60.47	2.5
-60.49	2.3
-60.50	2.1
-60.51	1.9
-60.52	1.8
-60.53	1.7
-60.55	1.5
-60.57	1.3
-60.59	1.1
-60.61	0.8
-60.64	0.7
-60.66	0.7
-60.68	0.8
-60.70	1.0
-60.73	1.2
-60.75	1.5
-60.77	1.8
-60.79	2.2
-60.80	2.5
-60.82	2.9
-60.83	3.2
-60.84	3.6
-60.84	3.8
-60.85	4.1
-60.86	4.2
-60.87	4.4
-60.87	4.5
-60.88	4.7
-60.89	4.9
-60.90	5.1
-60.91	5.4
-60.92	5.8
-60.94	6.3
-60.95	6.8
-60.96	7.2
-60.97	7.7
-60.98	8.0
-60.99	8.2
-61.00	8.4
-61.01	8.6
-61.02	8.8
-61.04	9.2
-61.05	9.6
-61.07	10.2
-61.09	10.7
-61.12	11.4
-61.14	12.1
-61.15	12.7
-61.17	13.2
-61.18	13.5
-61.20	13.7
-61.21	13.9
-61.22	14.0
-61.23	14.1
-61.24	14.3
-61.26	14.4
-61.27	14.5
-61.29	14.5
-61.31	14.6
-61.32	14.7
-61.34	14.7
-61.36	14.7
-61.37	14.6
-61.38	14.5
-61.39	14.3
-61.40	14.2
-61.40	14.1
-61.41	14.0
-61.42	14.0
-61.42	13.9
-61.43	13.8
-61.45	13.7
-61.46	13.5
-61.48	13.2
-61.49	12.9
-61.50	12.6
-61.51	12.4
-61.52	12.2
-61.53	12.0
-61.54	11.7
-61.56	11.3
-61.58	10.8
-61.60	10.3
-61.62	9.7
-61.64	9.0
-61.66	8.2
-61.68	7.5
-61.70	7.0
-61.73	6.5
-61.75	5.8
-61.77	5.0
-61.79	4.1
-61.81	3.5
-61.83	2.9
-61.85	2.4
-61.86	2.0
-61.88	1.7
-61.89	1.5
-61.91	1.4
-61.92	1.3
-61.94	1.1
-61.96	1.0
-61.98	0.9
-62.00	0.8
-62.01	0.8
-62.02	0.9
-62.03	1.0
-62.04	1.1
-62.05	1.2
-62.07	1.3
-62.08	1.5
-62.09	1.7
-62.11	1.9
-62.12	2.2
-62.14	2.5
-62.15	2.9
-62.16	3.3
-62.17	3.6
-62.17	3.8
-62.18	3.8
-62.18	3.8
-62.19	3.8
-62.20	3.9
-62.21	4.0
-62.21	4.2
-62.22	4.5
-62.23	4.8
-62.23	5.0
-62.23	5.2
-62.23	5.2
-62.23	5.2
-62.23	5.2
-62.24	5.2
-62.24	5.1
-62.24	5.1
-62.25	5.2
-62.27	5.5
-62.28	5.9
-62.29	6.6
-62.30	7.2
-62.30	7.8
-62.31	8.1
-62.32	8.2
-62.33	8.3
-62.35	8.6
-62.36	9.1
-62.38	9.7
-62.41	10.4
-62.43	11.3
-62.45	12.2
-62.48	13.0
-62.50	13.8
-62.52	14.5
-62.54	15.0
-62.55	15.3
-62.57	15.6
-62.58	15.8
-62.59	15.9
-62.61	16.0
-62.63	16.2
-62.65	16.3
-62.67	16.5
-62.70	16.7
-62.72	16.7
-62.75	16.6
-62.77	16.4
-62.79	16.1
-62.81	15.7
-62.82	15.3
-62.84	14.9
-62.85	14.5
-62.86	14.3
-62.87	14.0
-62.89	13.7
-62.90	13.4
-62.92	13.1
-62.93	12.6
-62.95	12.1
-62.97	11.5
-62.99	10.8
-63.01	10.0
-63.02	9.3
-63.04	8.6
-63.05	8.0
-63.07	7.5
-63.08	7.0
-63.09	6.6
-63.10	6.2
-63.12	5.8
-63.13	5.4
-63.14	5.0
-63.16	4.5
-63.18	4.1
-63.19	3.6
-63.21	3.2
-63.22	2.8
-63.24	2.4
-63.26	2.0
-63.28	1.7
-63.29	1.4
-63.31	1.2
-63.33	1.0
-63.35	0.9
-63.37	0.8
-63.39	0.9
-63.40	0.9
-63.42	1.1
-63.43	1.2
-63.44	1.4
-63.44	1.6
-63.45	1.7
-63.45	1.8
-63.46	1.8
-63.46	1.9
-63.47	1.9
-63.48	1.9
-63.49	2.1
-63.50	2.3
-63.51	2.6
-63.52	2.9
-63.54	3.3
-63.55	3.7
-63.56	4.1
-63.58	4.5
-63.59	5.0
-63.61	5.5
-63.62	6.0
-63.64	6.7
-63.65	7.4
-63.66	8.1
-63.67	8.7
-63.68	9.2
-63.69	9.5
-63.70	9.6
-63.71	9.8
-63.73	10.2
-63.74	10.8
-63.76	11.6
-63.78	12.5
-63.79	13.4
-63.81	14.1
-63.82	14.6
-63.83	14.9
-63.84	15.2
-63.85	15.5
-63.86	15.8
-63.86	16.0
-63.87	16.3
-63.88	16.5
-63.88	16.7
-63.89	16.8
-63.89	16.8
-63.90	16.9
-63.91	17.0
-63.91	17.1
-63.92	17.2
-63.93	17.4
-63.94	17.6
-63.96	17.7
-63.97	17.9
-63.98	18.1
-63.99	18.2
-64.00	18.2
-64.01	18.2
-64.01	18.2
-64.02	18.1
-64.03	18.1
-64.04	18.1
-64.06	18.0
-64.08	17.8
-64.10	17.5
-64.12	17.0
-64.13	16.5
-64.15	16.0
-64.16	15.6
-64.17	15.2
-64.18	15.1
-64.18	15.0
-64.18	15.0
-64.19	15.0
-64.19	14.9
-64.20	14.8
-64.21	14.5
-64.22	14.0
-64.23	13.6
-64.24	13.2
-64.25	12.8
-64.26	12.6
-64.27	12.4
-64.28	12.3
-64.28	12.2
-64.29	12.0
-64.30	11.6
-64.30	11.2
-64.31	10.6
-64.32	10.1
-64.33	9.7
-64.34	9.1
-64.36	8.5
-64.37	7.8
-64.39	7.1
-64.41	6.3
-64.43	5.5
-64.46	4.7
-64.48	3.9
-64.51	3.2
-64.53	2.5
-64.55	1.8
-64.57	1.3
-64.59	1.0
-64.60	0.8
-64.62	0.8
-64.63	0.9
-64.65	1.0
-64.66	1.0
-64.68	1.1
-64.70	1.2
-64.71	1.3
-64.73	1.6
-64.74	1.9
-64.75	2.3
-64.77	2.7
-64.78	3.0
-64.79	3.3
-64.80	3.7
-64.81	4.0
-64.82	4.4
-64.83	4.8
-64.84	5.0
-64.85	5.3
-64.86	5.5
-64.87	5.8
-64.88	6.3
-64.90	7.0
-64.92	7.9
-64.93	8.9
-64.94	9.8
-64.95	10.6
-64.96	11.2
-64.97	11.5
-64.97	11.6
-64.98	11.6
-64.98	11.5
-64.99	11.7
-65.00	12.1
-65.02	12.6
-65.03	13.3
-65.05	14.0
-65.06	14.7
-65.07	15.3
-65.08	15.7
-65.09	16.0
-65.09	16.1
-65.10	16.3
-65.10	16.5
-65.11	16.7
-65.11	17.0
-65.12	17.2
-65.13	17.4
-65.14	17.5
-65.15	17.6
-65.16	17.8
-65.17	18.1
-65.19	18.4
-65.20	18.7
-65.21	19.0
-65.22	19.2
-65.23	19.2
-65.24	19.2
-65.25	19.1
-65.26	19.0
-65.26	19.0
-65.26	19.0
-65.27	19.0
-65.27	19.0
-65.28	19.0
-65.28	19.0
-65.29	18.9
-65.30	18.9
-65.30	18.8
-65.30	18.7
-65.30	18.7
-65.30	18.7
-65.31	18.7
-65.32	18.6
-65.33	18.4
-65.34	18.1
-65.35	17.8
-65.36	17.6
-65.37	17.4
-65.38	17.3
-65.39	17.2
-65.40	17.0
-65.41	16.7
-65.41	16.3
-65.42	15.8
-65.43	15.3
-65.44	14.9
-65.44	14.6
-65.45	14.4
-65.45	14.4
-65.45	14.4
-65.45	14.5
-65.46	14.5
-65.46	14.4
-65.46	14.2
-65.46	13.9
-65.47	13.5
-65.47	13.2
-65.47	12.9
-65.48	12.7
-65.48	12.5
-65.48	12.4
-65.49	12.2
-65.50	12.0
-65.50	11.7
-65.51	11.3
-65.51	11.0
-65.52	10.7
-65.52	10.5
-65.53	10.3
-65.54	10.0
-65.55	9.7
-65.56	9.2
-65.57	8.6
-65.59	7.9
-65.60	7.3
-65.61	6.7
-65.61	6.2
-65.62	5.8
-65.63	5.5
-65.64	5.2
-65.65	4.9
-65.65	4.7
-65.66	4.4
-65.67	4.2
-65.67	4.0
-65.68	3.7
-65.69	3.4
-65.70	3.0
-65.72	2.7
-65.73	2.3
-65.74	2.1
-65.75	1.9
-65.76	1.7
-65.76	1.7
-65.76	1.6
-65.77	1.6
-65.77	1.6
-65.77	1.5
-65.77	1.5
-65.77	1.4
-65.77	1.3
-65.77	1.2
-65.78	1.2
-65.78	1.2
-65.79	1.1
-65.80	1.1
-65.81	1.0
-65.82	1.0
-65.84	0.9
-65.85	0.9
-65.87	1.0
-65.89	1.1
-65.91	1.3
-65.93	1.7
-65.94	2.2
-65.96	2.6
-65.98	3.2
-65.99	3.7
-66.01	4.3
-66.04	5.0
-66.06	5.7
-66.08	6.5
-66.11	7.4
-66.13	8.4
-66.16	9.4
-66.18	10.6
-66.21	11.8
-66.23	13.0
-66.26	14.3
-66.28	15.5
-66.30	16.6
-66.31	17.3
-66.32	17.7
-66.32	17.8
-66.33	17.7
-66.33	17.6
-66.34	17.6
-66.35	17.8
-66.36	18.1
-66.38	18.5
-66.39	18.8
-66.40	19.1
-66.41	19.2
-66.42	19.2
-66.43	19.2
-66.43	19.1
-66.45	19.1
-66.46	19.1
-66.48	19.1
-66.50	19.0
-66.52	18.9
-66.54	18.6
-66.55	18.3
-66.57	17.8
-66.60	17.2
-66.62	16.6
-66.64	15.9
-66.65	15.0
-66.67	14.3
-66.68	13.5
-66.70	12.9
-66.71	12.4
-66.73	11.8
-66.74	11.3
-66.75	10.7
-66.76	10.1
-66.77	9.5
-66.78	9.0
-66.79	8.6
-66.80	8.2
-66.81	7.8
-66.82	7.4
-66.82	7.2
-66.83	7.0
-66.83	6.8
-66.83	6.7
-66.84	6.6
-66.84	6.5
-66.85	6.2
-66.86	6.0
-66.86	5.7
-66.87	5.3
-66.88	5.0
-66.89	4.6
-66.90	4.2
-66.91	3.9
-66.92	3.5
-66.93	3.1
-66.95	2.7
-66.96	2.5
-66.97	2.2
-66.98	2.1
-66.99	1.9
-66.99	1.8
-67.00	1.6
-67.01	1.5
-67.01	1.4
-67.02	1.3
-67.03	1.2
-67.04	1.2
-67.05	1.1
-67.06	1.0
-67.08	0.9
-67.09	0.9
-67.10	0.9
-67.12	1.0
-67.13	1.1
-67.15	1.3
-67.16	1.6
-67.18	1.8
-67.19	2.1
-67.21	2.5
-67.22	2.8
-67.24	3.3
-67.25	3.7
-67.27	4.2
-67.28	4.7
-67.30	5.3
-67.31	5.9
-67.32	6.4
-67.33	6.9
-67.34	7.4
-67.35	7.8
-67.36	8.3
-67.37	8.8
-67.39	9.3
-67.40	10.0
-67.42	10.7
-67.43	11.5
-67.44	12.1
-67.45	12.6
-67.45	12.9
-67.46	13.1
-67.46	13.2
-67.46	13.2
-67.47	13.4
-67.47	13.5
-67.48	13.7
-67.48	14.0
-67.49	14.2
-67.50	14.4
-67.50	14.6
-67.51	14.7
-67.51	14.9
-67.52	15.1
-67.53	15.4
-67.54	15.7
-67.54	16.0
-67.55	16.2
-67.55	16.4
-67.56	16.6
-67.57	16.8
-67.58	17.0
-67.58	17.3
-67.59	17.5
-67.60	17.7
-67.60	17.8
-67.61	17.9
-67.61	18.0
-67.61	17.9
-67.61	17.9
-67.61	17.9
-67.61	17.9
-67.62	17.9
-67.62	18.0
-67.63	18.1
-67.63	18.3
-67.63	18.4
-67.63	18.4
-67.63	18.5
-67.64	18.5
-67.65	18.5
-67.65	18.6
-67.66	18.7
-67.67	18.9
-67.68	19.0
-67.69	19.1
-67.70	19.2
-67.71	19.2
-67.72	19.2
-67.74	19.2
-67.75	19.1
-67.76	19.1
-67.78	19.0
-67.79	18.8
-67.80	18.6
-67.82	18.4
-67.83	18.1
-67.84	17.8
-67.85	17.5
-67.86	17.2
-67.88	16.9
-67.89	16.6
-67.91	16.2
-67.92	15.7
-67.94	15.1
-67.95	14.5
-67.96	13.9
-67.97	13.4
-67.98	13.0
-67.99	12.7
-68.00	12.4
-68.00	12.1
-68.01	11.8
-68.02	11.5
-68.03	11.2
-68.03	10.9
-68.04	10.7
-68.04	10.6
-68.04	10.5
-68.05	10.3
-68.05	10.1
-68.06	9.9
-68.06	9.7
-68.06	9.5
-68.06	9.5
-68.06	9.4
-68.06	9.4
-68.07	9.5
-68.07	9.4
-68.08	9.3
-68.10	8.9
-68.11	8.3
-68.13	7.5
-68.15	6.6
-68.16	5.7
-68.17	5.0
-68.18	4.5
-68.20	4.2
-68.20	3.9
-68.21	3.7
-68.22	3.5
-68.23	3.2
-68.24	2.9
-68.25	2.7
-68.26	2.4
-68.27	2.2
-68.29	1.9
-68.30	1.7
-68.32	1.5
-68.33	1.2
-68.35	1.1
-68.36	1.0
-68.37	0.9
-68.38	0.9
-68.39	0.9
-68.40	1.0
-68.42	1.0
-68.43	1.1
-68.45	1.3
-68.46	1.5
-68.48	1.8
-68.49	2.1
-68.50	2.3
-68.51	2.6
-68.52	2.8
-68.53	2.9
-68.54	3.1
-68.55	3.3
-68.56	3.5
-68.58	3.9
-68.59	4.3
-68.60	4.9
-68.62	5.4
-68.63	6.0
-68.64	6.6
-68.66	7.1
-68.67	7.6
-68.68	8.0
-68.69	8.4
-68.70	8.9
-68.71	9.4
-68.72	9.9
-68.73	10.3
-68.74	10.6
-68.74	10.9
-68.75	11.1
-68.75	11.2
-68.75	11.4
-68.76	11.5
-68.76	11.6
-68.76	11.6
-68.76	11.6
-68.77	11.7
-68.77	11.8
-68.79	12.1
-68.80	12.5
-68.82	13.1
-68.84	13.9
-68.86	14.8
-68.88	15.5
-68.89	16.1
-68.90	16.5
-68.91	16.7
-68.92	16.8
-68.92	16.8
-68.93	16.9
-68.93	17.0
-68.93	17.1
-68.94	17.2
-68.94	17.3
-68.94	17.4
-68.95	17.4
-68.95	17.4
-68.95	17.4
-68.95	17.3
-68.95	17.3
-68.95	17.3
-68.96	17.4
-68.96	17.5
-68.97	17.5
-68.97	17.6
-68.98	17.7
-68.99	17.8
-69.00	17.9
-69.00	18.0
-69.01	18.0
-69.02	18.1
-69.02	18.1
-69.02	18.1
-69.02	18.2
-69.03	18.2
-69.03	18.2
-69.03	18.2
-69.04	18.2
-69.04	18.2
-69.04	18.2
-69.04	18.2
-69.05	18.2
-69.05	18.2
-69.05	18.2
-69.05	18.2
-69.05	18.2
-69.05	18.2
-69.05	18.2
-69.05	18.2
-69.05	18.2
-69.05	18.2
-69.05	18.2
-69.05	18.2
-69.05	18.2
-69.05	18.2
-69.05	18.2
-69.05	18.2
-69.05	18.2
-69.05	18.2
-69.05	18.2
-69.05	18.2
-69.05	18.2
-69.05	18.2
-69.05	18.2
-69.05	18.2
-69.05	18.2
-69.06	18.2
-69.06	18.2
-69.06	18.2
-69.06	18.2
-69.06	18.2
-69.06	18.2
-69.06	18.2
-69.06	18.2
-69.07	18.2
-69.08	18.1
-69.09	18.1
-69.10	18.1
-69.11	17.9
-69.13	17.8
-69.14	17.6
-69.14	17.4
-69.15	17.1
-69.16	16.9
-69.18	16.7
-69.19	16.4
-69.21	16.1
-69.22	15.6
-69.22	15.1
-69.23	14.8
-69.23	14.7
-69.23	14.6
-69.24	14.6
-69.24	14.6
-69.25	14.6
-69.26	14.3
-69.27	14.0
-69.27	13.7
-69.28	13.4
-69.29	13.1
-69.30	12.7
-69.32	12.2
-69.33	11.6
-69.35	10.9
-69.36	10.1
-69.38	9.4
-69.39	8.8
-69.40	8.3
-69.42	7.8
-69.43	7.3
-69.43	6.8
-69.44	6.4
-69.45	6.0
-69.47	5.6
-69.48	5.3
-69.50	4.8
-69.51	4.3
-69.52	3.8
-69.53	3.3
-69.53	3.0
-69.54	2.8
-69.54	2.8
-69.55	2.8
-69.55	2.7
-69.56	2.6
-69.58	2.3
-69.59	2.0
-69.61	1.7
-69.62	1.4
-69.64	1.2
-69.66	1.0
-69.68	0.9
-69.70	0.9
-69.71	0.9
-69.73	0.9
-69.75	1.0
-69.77	1.2
-69.78	1.4
-69.80	1.8
-69.82	2.1
-69.83	2.5
-69.85	2.9
-69.87	3.4
-69.88	3.8
-69.90	4.3
-69.91	4.7
-69.93	5.3
-69.95	5.9
-69.97	6.6
-69.99	7.3
-70.00	8.1
-70.01	8.7
-70.02	9.2
-70.03	9.5
-70.04	9.7
-70.04	9.8
-70.05	10.0
-70.06	10.2
-70.06	10.5
-70.07	10.7
-70.08	10.9
-70.09	11.1
-70.10	11.4
-70.11	11.9
-70.13	12.5
-70.14	13.2
-70.16	13.9
-70.18	14.5
-70.20	15.0
-70.22	15.5
-70.25	15.8
-70.27	16.1
-70.29	16.3
-70.31	16.6
-70.33	16.7
-70.35	16.7
-70.37	16.7
-70.39	16.5
-70.42	16.3
-70.44	15.9
-70.46	15.5
-70.48	15.1
-70.50	14.6
-70.52	14.1
-70.54	13.6
-70.55	13.1
-70.57	12.6
-70.58	12.1
-70.60	11.5
-70.61	10.9
-70.63	10.3
-70.64	9.8
-70.65	9.3
-70.66	8.9
-70.67	8.6
-70.67	8.4
-70.68	8.4
-70.68	8.3
-70.69	8.3
-70.71	8.2
-70.72	7.8
-70.74	7.2
-70.76	6.5
-70.78	5.7
-70.80	4.8
-70.81	4.1
-70.83	3.5
-70.84	3.1
-70.85	2.9
-70.86	2.7
-70.87	2.6
-70.88	2.4
-70.90	2.2
-70.92	1.9
-70.94	1.6
-70.96	1.3
-70.99	1.0
-71.00	0.8
-71.02	0.7
-71.04	0.8
-71.06	0.9
-71.08	1.0
-71.10	1.2
-71.12	1.4
-71.14	1.7
-71.16	2.0
-71.18	2.5
-71.20	3.0
-71.23	3.5
-71.25	4.2
-71.28	5.0
-71.30	5.8
-71.33	6.8
-71.35	7.6
-71.37	8.4
-71.39	9.2
-71.41	9.8
-71.43	10.3
-71.44	10.6
-71.45	11.0
-71.47	11.3
-71.49	11.7
-71.50	12.1
-71.52	12.6
-71.53	13.0
-71.54	13.3
-71.56	13.6
-71.57	13.7
-71.58	13.8
-71.59	13.9
-71.60	14.1
-71.62	14.3
-71.63	14.4
-71.64	14.5
-71.65	14.5
-71.66	14.5
-71.67	14.5
-71.69	14.6
-71.70	14.6
-71.72	14.6
-71.73	14.5
-71.75	14.4
-71.76	14.2
-71.77	14.0
-71.78	13.9
-71.79	13.7
-71.81	13.6
-71.82	13.4
-71.84	13.2
-71.86	12.9
-71.88	12.5
-71.91	12.0
-71.93	11.3
-71.95	10.4
-71.97	9.5
-71.99	8.6
-72.00	8.0
-72.00	7.6
-72.01	7.5
-72.02	7.5
-72.03	7.5
-72.05	7.3
-72.07	6.9
-72.09	6.3
-72.11	5.5
-72.13	4.7
-72.14	3.9
-72.15	3.4
-72.16	3.2
-72.17	3.2
-72.18	3.2
-72.19	3.1
-72.20	2.9
-72.22	2.7
-72.24	2.4
-72.27	2.0
-72.30	1.5
-72.33	1.0
-72.36	0.7
-72.38	0.6
-72.41	0.6
-72.43	0.8
-72.45	1.1
-72.46	1.5
-72.47	1.7
-72.47	1.8
-72.48	1.8
-72.49	1.8
-72.50	1.9
-72.51	2.0
-72.52	2.2
-72.54	2.5
-72.56	2.9
-72.58	3.4
-72.59	3.8
-72.61	4.3
-72.62	4.7
-72.62	5.0
-72.62	5.1
-72.63	5.1
-72.63	5.1
-72.64	5.1
-72.66	5.2
-72.68	5.6
-72.70	6.1
-72.72	6.8
-72.74	7.5
-72.76	8.1
-72.79	8.6
-72.82	9.2
-72.85	9.9
-72.88	10.7
-72.91	11.4
-72.94	11.8
-72.96	12.1
-72.99	12.3
-73.01	12.4
-73.03	12.4
-73.04	12.4
-73.06	12.3
-73.07	12.2
-73.08	12.2
-73.08	12.1
-73.09	12.0
-73.09	12.0
-73.10	12.0
-73.12	12.0
-73.13	11.9
-73.14	11.7
-73.16	11.5
-73.17	11.3
-73.19	11.0
